listing_id,sentiment_score
668908,0.6735309301590433
673821,0.6813108848065746
679022,0.5862016243557645
679276,0.6106215689716668
681166,0.6609550557716313
690105,0.7346848099750568
691240,0.6725587894916535
691380,0.6549347482311229
692045,0.5804140741626421
695142,0.6621692184831055
696261,0.6366986019743813
696837,0.7232381494991448
699944,0.6366921046684528
701644,0.6768744985262553
701691,0.654451502263546
706726,0.679006428452012
707963,0.6853595162750384
708571,0.6914868660149027
711288,0.6876338004104553
733462,0.6228883620351553
735375,0.6127454005014736
747785,0.668230053735897
747830,0.6825169466043773
757660,0.6109716439688647
777881,0.6139002442359924
780659,0.6207458227872849
780866,0.648480076826625
782440,0.6559785420196296
782489,0.6513638282862036
782770,0.6538187434308304
790196,0.6774554515395351
797201,0.6541992843151092
814677,0.6591396921210819
814687,0.7813962156122382
814691,0.6675775568400111
814705,0.7062859529698337
818015,0.6269423549503199
818081,0.6135236108174889
820954,0.7667999397362432
822456,0.6016949583322574
822938,0.6706220776804032
823030,0.6389368989983121
843670,0.6956173152416602
847192,0.67263878475536
855669,0.6042309924017025
874150,0.7013792189267966
874212,0.6144242945002086
874482,0.6217580301276708
876329,0.681848981841044
882759,0.6938462147817892
899174,0.6301199303732978
906369,0.6391644537021098
933489,0.6820985231062641
933583,0.6624527107830622
933836,0.6616057191423313
935534,0.6426999299944222
939413,0.6691178034402823
962877,0.6519253408607049
976660,0.6262342385623766
977301,0.6716084309678146
987875,0.6510452926158905
991924,0.630009412386889
993197,0.5653610453009605
994758,0.6570067210457264
995953,0.668352810020494
1000103,0.6461084385712942
1000340,0.6770824193954468
1015821,0.702064900562681
1020234,0.6463352041358643
1043941,0.6665280811416293
1064766,0.5967503791483
1072946,0.6538219440441865
1073417,0.6764509184607144
1074074,0.6920163690374138
1081430,0.6670981468632817
1101093,0.6864211577922106
1103679,0.6669530326669867
1111076,0.708766151985077
1116016,0.598791723512899
1143098,0.6690655363218807
1151056,0.7300810221079234
1153832,0.7417447635609853
1165444,0.6742418511160488
1167382,0.6976641644307269
1169103,0.5977068195740382
1184697,0.6129170515958
1200137,0.6294063444886553
1201907,0.7241581430037817
1202743,0.6954190216281197
1210507,0.6723715858266497
1221884,0.7125576931096259
1231557,0.644773086309433
1238371,0.6443233500633921
1247895,0.6458679281175137
1252184,0.722850696895929
1261171,0.7074260162679773
1287418,0.6769726631852487
1310891,0.6535372807516306
1353879,0.6554630191809974
1358534,0.6771918296813965
1362150,0.643812757630588
1379714,0.678016527245442
1394492,0.6780241127707995
1400880,0.6739924516942766
1400957,0.7022864384234219
1404051,0.6344174517609399
1439689,0.6383520612952771
1449549,0.6566730434007018
1460047,0.6771125289282405
1465124,0.6912283204474186
1474207,0.680016164617105
1474923,0.629050937884175
1475688,0.6945972068605093
1488818,0.5809997456769148
1498631,0.7015830388194636
1498761,0.6855896890652987
1508028,0.6002498466079518
1509112,0.6411971280324287
1512029,0.7607472479343415
1514911,0.616256519200954
1523714,0.6511910834590796
1590317,0.5756601161426969
1591316,0.6481799781322479
1647656,0.6573218680345095
1653300,0.9248992800712585
1659567,0.6718467479212242
1685474,0.6652962513191184
1686130,0.7227014061158079
1701072,0.6730010494589805
1706131,0.6187767251286396
1708606,0.6432541048888004
1711450,0.6426679741836594
1735621,0.6023830554702065
1763136,0.7256171611207788
1775594,0.652883797391387
1775721,0.6450454809174344
1775745,0.6387280099267183
1775852,0.6636227148656662
1782461,0.6843103318605371
1794809,0.6551780965593126
1795471,0.6848543454771456
1796375,0.6797719612993576
1797813,0.7150120273396209
1814243,0.7047017732423223
1824829,0.6245321255599336
1867891,0.6671503621598949
1871973,0.722066508115351
1887734,0.6316527561903
1895260,0.6713170932160876
1908384,0.5909889181454976
1916627,0.6017543276151022
1916785,0.5238333642482758
1916786,0.616754162311554
1921408,0.6657202691373859
1921456,0.6639030588939127
1921550,0.6899992444298484
1921578,0.658855177462101
1921603,0.6188977464853999
1927272,0.6743111325235203
1935976,0.6086305479208628
1938191,0.6541436910629272
1962267,0.7067783436371913
1973172,0.6439508972344575
1982382,0.5948237368354091
1993533,0.6205825130596305
1994164,0.6436337137663806
1996883,0.618884991597127
1997250,0.6199346761658506
2006581,
2006644,
2006767,0.6131317577772326
2026259,0.684570645242019
2064776,0.6440184370676676
2064781,0.566179169608014
2065619,0.6260876330902906
2078874,0.6196348892270233
2096148,0.6678137328173663
2096205,0.6490168691734257
2098954,0.6600904129800342
2104362,0.6741692668676955
2106642,0.6662507217547615
2114535,0.6694998814509465
2117148,0.6599249137534621
2127490,0.7232179035193956
2144220,0.6554624352491263
2175991,0.6499653806289037
2200261,0.6442677104612813
2200533,0.6512012627235678
2212905,0.6840670999677424
2224754,0.693988450232052
2225678,0.7091056768745465
2233357,0.6521362662315369
2245854,0.698370800373402
2288037,0.709391941132957
2295068,0.6998234755078028
2303830,0.6849604552492089
2308808,0.6762239933013916
2311752,0.6454399949625919
2335148,0.6534802353492489
2335489,0.6816007275626345
2335608,0.6702983776043201
2371086,0.68826840715973
2371153,0.5981188654899597
2383361,0.6722582954735983
2383664,0.6541021295956203
2394662,0.6257942347396356
2408226,0.6717175615643992
2410556,0.7309765438838708
2412495,0.6945981293916702
2415458,0.6371064084140878
2416049,0.6469628665652977
2417296,0.6939230317419226
2444926,0.6479856856167316
2456742,0.7723004412820755
2490370,0.6871393797237698
2497467,0.6995976692009153
2498320,0.659167003825428
2509362,0.637413963675499
2512075,0.6509116809307174
2549188,0.6656512214894935
2559541,0.6069049307933221
2559949,0.6868553168889953
2562920,0.6529457728236409
2571177,0.5721909986300902
2579285,0.6522400113648938
2631883,0.6986947152121313
2649626,0.7106017602814568
2655321,0.6935003559861407
2656156,0.6187453173539218
2656812,0.6832015216350555
2684495,0.6333575583528728
2732357,0.745313419935144
2742105,0.6456303905857645
2742534,0.6821918914524409
2755006,0.6335904830031924
2765731,0.6763283839795442
2791863,0.7400022604357657
2808684,0.7040516949191535
2809171,0.6880672014789817
2819465,0.5852150448731014
2822732,0.7052114861897933
2839680,0.6278758692741394
2840293,0.65116282848365
2848689,0.6649712744454844
2869082,0.637427995460374
2879186,0.6274328296248978
2881880,0.7187485430965719
2900343,0.6711996387351643
2903482,0.7202260258950686
2911128,0.6889134645462036
2939716,0.5915684700012207
2945119,0.6689988788352961
2947360,0.6345575451850891
2949180,0.7106524690985679
2974558,0.6857127290023001
2995655,0.6151940173679783
3030736,0.6589605565424319
3048217,0.6334636741214328
3072283,0.711267354409339
3082194,0.7341905474662781
3119260,0.6568798678261893
3135883,0.7456732188477928
3148637,0.6463046330108977
3154506,0.6772560103784634
3156119,0.6754884718320309
3182714,0.681243227237111
3187173,0.6863347301076226
3198177,0.6486837447763564
3199817,0.6930877611091073
3207742,0.6104214236140251
3213848,0.6679505879680315
3245650,0.6834509580706557
3253477,0.6380244863660712
3265856,0.6805475097967357
3268602,0.6898370977594621
3274839,0.6432957127690315
3285761,0.6585824501322506
3330473,0.6867098265314755
3337262,0.6809351115064187
3341259,0.5962089399496714
3341514,0.6485659224646432
3341640,0.6262628519907594
3352182,0.6739887727079568
3368779,0.6646392770673869
3368961,0.6165032312614188
3374551,0.6561671595613495
3378938,0.6489841271849239
3387737,0.6344003343220913
3401932,0.5875891930815103
3402184,0.636731981216593
3408724,0.6245127527329785
3428179,0.6692864441353342
3436550,0.6908430718486348
3460998,0.6695653481615914
3480125,0.6155864751719414
3488195,0.7121613699500844
3493351,0.650840376410977
3500337,0.6263838441748368
3500815,0.6340760550600417
3501675,0.7147331565698201
3507063,0.6850551618979528
3526480,0.7142736005672017
3538342,0.6654938742367908
3555487,0.656714135971595
3572425,0.6594158978857232
3587595,0.6780255634821098
3607157,0.62097009892265
3620011,0.6299117342820243
3644735,0.6306007119088337
3650454,0.6248314815854269
3651936,0.6051442699105132
3674459,0.6580925474797065
3690456,0.7214727803904523
3691278,0.6296989870449853
3692265,0.6093732440793836
3694257,0.6619163552920023
3700086,0.6663870722966423
3701347,0.6110729462570614
3761912,0.6501320787245715
3769213,0.6364177263445324
3792214,0.6938587026746292
3795323,0.7132657094662931
3798283,0.6678582013895115
3799767,0.7118574222549796
3848316,0.6176900025179137
3855804,0.7206378844049242
3860297,0.6989048043122659
3868439,0.6232969760894775
3897213,0.6976769904256104
3906237,0.5915885095794996
3910344,0.676310288409392
3942066,0.682573453533022
3999017,0.6990530130763849
4011532,0.6929396396528368
4019928,0.5329029824998643
4020184,0.5990803556309806
4032287,0.6189326019878061
4043897,0.6044605285374086
4057103,0.6426658223746187
4067308,0.647994579776885
4067519,0.5790416257722037
4097961,0.7558130224545797
4102616,0.615888596608721
4111243,0.6591598732130868
4123951,0.6390582984740582
4138985,0.7120043017524988
4146486,0.6021151534872118
4148202,0.679327885733057
4154459,0.639852693298925
4169502,0.6533875752260341
4181329,0.6944398964742627
4186031,0.6758493206753636
4192947,0.6586446358877069
4220495,0.6766251304682265
4222788,0.7052851691842079
4242785,0.6603045570250798
4254908,0.6668737111748129
4255713,0.7237574308814396
4272222,0.6395025126636028
4275586,0.7283061503159879
4276782,0.6620460450649261
4277873,0.6240564272738993
4281403,0.6303069121562518
4282453,0.6736860703076085
4297594,0.6765134690412834
4300692,0.6935452531885218
4306132,0.6825356682141622
4326834,0.6427340061149814
4327645,0.606004112837266
4330227,0.6809758397997642
4330583,0.6430691457064138
4347269,0.6178802278111962
4353029,0.6767739774906529
4356855,0.6255824157485256
4357780,0.6752983952562014
4357877,0.5591562807559967
4358029,0.6208942145109176
4361518,0.6603224645463788
4374443,0.6840751137399026
4379493,0.7166302988541798
4391778,0.6120502818375826
4399328,0.6507207588715986
4407430,0.5752358853816986
4413449,0.6320945274764003
4435446,0.6123135805130004
4451817,0.6676770021086154
4459061,0.651398540922889
4471025,0.656608487878527
4482813,0.670464347709309
4492711,0.7162600971501449
4505576,0.6042385721206665
4510209,0.633330911397934
4513276,0.6971483273165566
4521645,0.6715884853053737
4531105,0.6473985201514819
4536232,0.6473674107782589
4560836,0.6447288208886197
4573550,0.6368033897876739
4581742,0.6793302011489868
4605545,0.6453404412479014
4613704,0.6610201944907507
4619686,0.7412442266941071
4628314,0.7062355328702071
4629662,0.8517295122146606
4629770,0.6142727434635162
4636547,0.677801700308919
4636980,0.7506726970405955
4641866,0.708847600770624
4646506,0.7279972810737835
4648992,0.6440572923755054
4656601,0.6582132541989706
4661414,0.6508894248925212
4664550,0.6418314110557988
4669266,0.690250285466512
4675496,0.6404349071905017
4683256,0.6710652671077034
4684411,0.615961879491806
4684489,0.7148487575956293
4684491,0.672079346411758
4684502,0.6535899584943597
4684549,0.7426510113808844
4684566,0.7404994035089338
4703467,0.6945425418900771
4713822,0.624646243792546
4713996,0.5969348579645157
4717700,0.6820103052352041
4719127,0.701212804941904
4720355,0.6482121788485106
4748650,0.618739502876997
4762442,0.6777338929930512
4778330,0.46826032797495526
4782133,0.6408884594073663
4791206,0.6515822292845926
4795280,0.6218559169455579
4801950,0.5839195498880351
4814074,0.6316985620196754
4817705,0.677744060003457
4819738,0.6134961649929125
4826668,0.6649062226800357
4829583,0.73379304908216
4829761,0.6972716919555786
4830292,0.620387717777369
4848318,0.5894790300551582
4857621,0.6454865999806386
4862489,0.6196119079123372
4871411,0.6624701286063475
4876586,0.623975561511132
4882585,0.6293713256506853
4883830,0.5956669416692522
4894629,0.6798263411476927
4896086,0.6200014829091286
4900540,0.6570725830126429
4904639,0.610182630943089
4911206,0.7360886290388288
4912711,0.6397803782577246
4914359,0.7119868784337431
4944617,0.6763316949428115
4955788,0.6165274849959782
4962251,0.6478465478266439
4974987,0.6859055502760795
5034836,0.6920339860022068
5063255,0.680107855796814
5073041,0.5797088318146192
5074148,0.7333190903505858
5081764,0.6570946797728539
5113272,0.6473404525807409
5113342,0.6882475379821473
5119071,0.6323126388920678
5119296,0.6465253250466453
5119567,0.6475966120207751
5134094,0.6604135913508279
5139915,0.6388490656691213
5151651,0.6497833622353417
5153029,0.7060245531306717
5177334,0.6248712332625138
5181475,0.6332166035970052
5185601,0.6365545511245727
5192827,0.6893980351361362
5196746,0.6597790197209195
5206237,0.728221152781915
5219624,0.64609888009727
5220520,0.6679949661095937
5236264,0.6077963048408154
5239268,0.6880921381945704
5247792,0.5636258675501897
5282748,0.6797154971831282
5285149,0.6411384215721717
5290902,0.6418287354315112
5293232,0.6422774830048491
5294795,0.6359290101026234
5295639,0.6553119669357935
5312474,0.6600485833935767
5313244,0.6792744247985065
5320952,0.6336702464088317
5321364,0.6483848023003546
5331996,0.7268347282850397
5367405,0.6327413114217612
5404280,0.6440690100193024
5451104,0.6421698331832886
5453418,0.6273661873170308
5461931,0.6630050857391583
5483549,0.6397913996693042
5484508,0.6712436643315525
5514977,0.6160570402940114
5528865,0.6623027634311032
5542433,0.649117708423712
5545896,0.6364465663268132
5554041,0.5729187330917308
5558220,
5579745,0.6449584969215922
5595637,0.5992135182023048
5595936,0.7226166129112244
5648285,0.6253088885738004
5675676,0.6511338129774845
5679394,0.6412319771705135
5690412,0.6557535231113434
5711937,0.6901752377899599
5717533,0.6698501528920354
5717557,0.6312836073595902
5737577,0.7074576002710006
5787464,0.6774382304470494
5830974,0.6108399825660806
5846687,0.6090884306613177
5860909,0.6172768816017034
5861192,0.6412367189631742
5865619,0.6837086660618131
5866580,0.6634843538741808
5882166,0.6927677570727834
5901548,0.7340434070187386
5953405,0.6448253070654935
5966841,0.7031818405905766
5974283,0.6388855639672437
5988109,0.6646098867058754
5988595,0.86960236231486
5989149,0.6011237323284149
6022761,0.6856879714935545
6038247,0.7096051198820914
6047143,0.6698086114402589
6071308,0.6901686377617535
6081231,0.6725010994712678
6084046,0.6608002467101879
6088768,0.6674025321664685
6147702,0.6981047182072438
6167954,0.667439220724879
6173491,0.6574196694171535
6181597,0.6592642078476567
6192159,0.605027390610088
6195429,0.6584084398216672
6199212,
6211611,0.6941018987719606
6212153,0.6960928027304063
6218739,0.7052440638781319
6218745,0.676455378269448
6219087,0.6865410176174479
6230782,0.6564738242065206
6242033,0.7422276139259338
6257547,0.675667867766625
6266730,0.6052859127521515
6279366,0.6315900226434071
6280628,0.7011090556070918
6297788,0.6344673113440568
6299372,0.6558271245080598
6299540,0.6613791578802569
6311596,0.6533085878776468
6334324,0.693183371328902
6353826,0.6562912864227818
6369659,0.6433648957360175
6382321,0.7115677810377545
6387186,0.6635561077901633
6387568,0.6006158248680394
6403267,0.6211152476343241
6423163,0.6876657560774717
6445579,0.6494811563454952
6459423,0.6888411611383944
6497083,0.6337191827369458
6501721,0.6722962314432318
6517577,0.7170963888970491
6534286,0.6216333787888288
6550817,0.593945627250979
6559540,0.6200911189828601
6565670,0.6822943389415741
6613181,0.6533053684979677
6632674,0.6557139382846113
6633377,0.7019376160379228
6665639,0.6379417323531249
6669839,0.6282544001227334
6704008,0.6685798484158804
6715595,0.7000117268827226
6734254,0.652764929966493
6734471,0.7264407647152742
6754157,0.6844589651324028
6764855,0.6852570760112278
6768867,0.6694305104360659
6770497,0.7062612447408166
6773847,0.7128271158252444
6773886,0.6914028022187708
6790042,0.6237258718625919
6812359,0.687126883993978
6812865,0.6771433927849227
6815432,0.6973632203424396
6815443,0.6891100533181729
6816145,0.6764383269030423
6827803,0.6959137320518494
6831715,0.7750597953796386
6841809,0.6874582310517628
6847754,0.6852772020775338
6857590,0.66327370726873
6879736,0.7553209772744736
6889209,0.7204903517450605
6927932,0.498054563999176
6929556,
6970071,0.6382806719768614
6973285,0.7228770957476851
7002186,0.7300800643861294
7019067,0.6503466466461476
7021250,0.6563862542311351
7021325,0.6252469871983384
7042192,0.6154153367074636
7061831,0.6357586308416113
7077799,0.6159895371113505
7079906,0.6436489025751749
7080353,0.6271247542821444
7080401,0.6565931364893913
7126445,0.6531875133514404
7137696,
7147096,0.5968526257523175
7152875,0.6995508655905723
7196593,0.6498950988150103
7215082,0.6621830796494204
7215226,0.7426217106672434
7218932,0.6342511340975762
7218941,0.5814400362341028
7238602,0.6939507273943057
7239297,0.5993764680292871
7242654,0.7022939900262127
7352200,0.716987773180008
7356783,0.6792114112774531
7357217,0.667047422833559
7361726,0.6546989293188177
7362114,0.6627067647253474
7377708,0.6901568354855121
7391807,0.642323869264732
7397118,0.6905728810711911
7429318,0.5998736492225102
7436183,0.6492625218850595
7464775,0.6156737978259722
7475752,0.6221071709143488
7505057,0.5865607538393566
7515241,0.6309697707088626
7520606,0.6531534393495273
7522689,0.7193097472190857
7539480,0.659478735551238
7561855,0.6896559021723123
7588544,0.6397272229194642
7589597,0.6066411398351192
7600863,0.7262340761961475
7607880,0.6144162659035173
7617143,0.6416121503106909
7672814,0.6723115752749848
7686823,0.5332231844464937
7702112,0.6667298798955331
7716187,0.693938672542572
7719476,0.6911793351173401
7729299,0.654744201621344
7758180,0.6764922919796734
7782488,0.7357065882533789
7792809,0.6551036986898868
7792995,0.7128165728645399
7800642,0.6082868379141603
7811256,0.6646946341573418
7811293,0.6751195314408696
7827725,0.6664977881732403
7831095,0.5954158433846065
7845225,0.5691470212406582
7850115,0.6173026236620817
7853492,0.6685557041603786
7858882,0.6483902037143707
7932725,0.6144769225114336
7945045,0.6672712545241078
7970512,0.6828360977981772
7979407,0.6971674851681057
7985032,0.6387979107744554
8014702,0.6752478033304214
8038994,0.6843024485922874
8039387,0.675767719745636
8039392,0.6719687835950601
8041368,0.6408041751624753
8043921,0.6921538493850015
8044282,0.7359257681029183
8044516,0.7215331147114435
8048179,0.6710599080888097
8049864,0.677397078257941
8070564,0.6148692882723279
8079525,0.6630549967288971
8109087,0.6532257487033976
8135950,0.6430776761128352
8137605,0.6793919240052884
8147528,0.6687977969646454
8177017,0.6766930861906572
8193066,0.6051049482400023
8202380,0.7243919435474607
8253514,0.68007215084853
8253525,0.6528498454329869
8281469,0.651124498093283
8290293,0.6535152938373074
8291214,0.5741933584213257
8299923,0.6036178884761674
8307485,0.6389242557535034
8309561,0.6575944552296087
8310129,0.6405219306001964
8310224,0.7136037828344287
8316062,0.6976862106348453
8316255,0.7143120445931951
8334504,0.6705148874105517
8342747,0.6429797049909001
8342842,0.6405296960855995
8342918,0.645152065793381
8354324,0.6478692246110815
8381545,0.615048234625686
8414577,0.6341207806880658
8448816,0.6436573508775459
8454488,0.7314149320961159
8468207,0.6441697521756092
8489855,0.6486168678790803
8551014,0.6915446407191136
8551984,0.6648416206240654
8565142,0.6661514297911996
8575781,0.7194196961477872
8587870,0.6545182399958083
8607774,0.6367883006188647
8611752,0.6246577607878184
8611871,0.6244781718534582
8611994,0.6419468408121782
8613652,0.6429598054715565
8624091,0.6719797924272997
8628982,0.7065173295511079
8637555,0.6664004113972949
8640813,
8648584,0.6617923025041819
8650320,0.6842315362802908
8662095,0.7293230974619541
8662620,0.7634740290382216
8675332,0.6440709802237424
8675927,0.6766175280014673
8693435,0.6549589097499847
8711892,0.6600665683951674
8731067,0.7196425525094733
8731216,0.704152549803257
8731261,0.6228566881683137
8731590,0.716933045317145
8754815,0.6529454791463465
8787826,0.6606689514937224
8808402,0.6595168575496957
8842329,0.6760082802286854
8843759,0.6078981420758999
8882966,0.7286363338169298
8884813,0.6890115069376456
8896892,0.7468540555722004
8897075,0.6854911477942216
8897213,0.6251550561615399
8902123,0.7157306405859933
8919033,0.754798796855741
8927962,0.7358442003662522
8933458,0.6748293206728563
8951331,0.6655684543980492
8965554,0.6193878453857494
9001746,
9016699,
9056876,0.6228570282459259
9090077,
9091568,0.7304267287254333
9159171,0.6596239608653048
9159575,0.653210186958313
9159744,0.6433191134858487
9159879,0.6311102462932467
9160260,0.6516724870755122
9160632,0.6245266727131346
9160853,0.6426556051754561
9170125,0.6504327754179636
9199929,0.6373084494654013
9242485,0.6658918325390134
9246305,0.6713978801308007
9290067,0.7286780748758522
9357069,0.6744530508151421
9367559,0.6048913609981537
9387372,0.6268398953580309
9398105,0.7038436830043793
9398135,0.6880600296932718
9398147,0.7324995451113757
9398164,0.7609111695335462
9398171,0.6544986963272095
9398209,0.7665143311023712
9398237,0.7487901002168655
9398256,0.7434455394744873
9398264,0.7096735514127291
9398597,0.6736053471885076
9399262,0.6259694950921195
9427377,0.6485413345572066
9438358,0.6068495863250324
9442774,0.6746153006854566
9449441,
9458692,0.6658587940232292
9470517,0.5813180523760179
9477340,0.6332102203514518
9490020,0.6781901346670615
9538020,0.6620117586392623
9538290,0.637061974694652
9538581,0.6182722620891802
9538775,0.6101733135933779
9539344,0.6438721790909767
9540317,0.604604493688654
9555031,0.6043771965937181
9555189,0.6443399532013628
9566794,0.5166850686073303
9610891,0.6796680872256939
9631836,0.6793060795466105
9647441,0.6276401264233228
9664960,0.6254214633788381
9707970,0.679020721946983
9714939,0.6347912861283418
9719280,0.6571388840675354
9720097,0.6525205671787262
9721451,0.6748533513810899
9726456,0.7445849577585856
9734234,0.6908413415108252
9744256,0.6293415606021882
9745557,0.7039761156214718
9766084,0.6551223008732521
9769608,0.6177190452814102
9770167,0.4828489124774933
9770551,0.718815192841647
9782842,0.6774152088910341
9787752,0.5496351569890976
9800210,0.7113698593207768
9800994,0.6657030710152217
9808136,0.678934199791966
9808678,0.49249324202537537
9818781,0.7119743193571384
9822158,0.6102806851267815
9824987,0.6440804302692413
9825087,0.6498367947870187
9829761,0.6814858057106923
9830902,0.6892696823392596
9831643,0.6798117943266605
9834111,0.7096432773309334
9835764,0.5964438215244648
9839921,0.6675983623806703
9847685,0.6686018952591852
9847734,0.640956016504659
9847765,0.6094397411626928
9862069,0.6091082282364368
9869722,0.6609531600366939
9905699,0.6538886689877772
9921914,0.653253832434247
9922966,0.6420152547458807
9924392,0.6805414324626327
9955791,0.6543434466085126
9961665,0.6107249378393858
9963665,0.6194493994660621
9966181,0.6479430163498991
9966617,0.6457583683152353
9983965,0.7232272486117753
9985378,0.6799588864697511
9990108,0.6791213874060374
10019270,0.6799045226403645
10083386,0.7187925228655664
10111580,0.5008207758267721
10119165,0.7080592964376722
10119768,0.6482588740832665
10120280,0.6257995009422302
10154981,0.6501143824409794
10174626,0.6077176406979561
10203116,0.7036510945430824
10208211,0.6076164049761635
10217742,0.7072102932297454
10220556,0.6008254420466539
10240936,0.6246134372371616
10241699,0.6085343556325944
10244453,0.66392181159274
10276444,0.6511797794845985
10312861,0.6458609550177645
10337647,0.7091911137104034
10371474,0.6214566191560343
10404157,0.6607132628560066
10443055,0.6651080958545208
10443100,0.5287791867005197
10447436,0.6845267694047157
10476166,0.5514184594154358
10494312,0.6710750879862257
10538644,0.6236915551126003
10554713,0.638804976429258
10556608,0.6038136726075952
10584480,0.6540594935417176
10610426,0.7034287512987509
10624026,0.6541717811677251
10674592,
10678912,0.7230123859994552
10693291,0.6502396561976137
10707220,0.6785550951957703
10741211,0.6914983808994293
10741215,0.7384642511606216
10741218,0.8400949835777283
10756915,0.7601969196246221
10756919,0.7178172883060243
10756924,0.7050885399182637
10758733,0.7016807777040145
10758739,0.6955863734086355
10758741,0.7532287836074829
10818320,0.6446004826575518
10818885,0.6825838685035706
10819742,0.7431791863943401
10827754,0.7902038097381592
10827759,0.8181610107421875
10827760,0.7493533790111542
10829288,0.7929741144180298
10829303,0.7663264545527372
10829309,0.8833854794502258
10831342,0.7426464830835661
10831347,0.6333227687411838
10831350,0.5969306081533432
10831364,0.7899835904439291
10831368,0.6392466574907303
10831374,0.6909426227211952
10831403,0.7017002761363983
10831413,0.6798697499667897
10835126,0.6106080760558447
10941755,0.6492754721856979
10944018,0.6296763649353614
10964931,0.6517205697980093
10983221,0.7231118298204322
11093938,
11133358,0.6855276048183441
11133634,0.5619230071703593
11154857,0.813416063785553
11181208,0.6145600291990465
11226201,0.7275777770125348
11238545,0.5991617483752114
11241099,0.5700923241211721
11245551,0.5667839095463736
11258219,0.7028614557706393
11268333,0.3641907870769501
11278795,0.6596499987809955
11287385,0.6823379671959965
11301190,0.7316258635422955
11321467,0.613783590219639
11330253,0.6806801601475521
11330484,0.6797022276247541
11353879,0.6897013912545168
11358114,0.6433010026812553
11375337,0.5974932834506035
11383135,0.6653731167316437
11402980,0.6172719214954515
11409975,
11410618,0.6594739495259192
11428512,0.6288068931429617
11429799,0.6424653021728292
11430451,0.6736499602978047
11450090,0.740313781933351
11451152,0.6552291978150606
11486555,0.6596536922611689
11501049,0.5561606216689815
11505320,0.7091437525821455
11505560,0.6967498027412585
11505834,0.7201915851661137
11525784,0.678830294347391
11537430,0.7001002366605558
11537714,0.5136587023735046
11547439,0.6479998404781023
11561582,0.7426911294460297
11561984,0.6366606011986733
11566602,0.6609862190289576
11584475,0.7701886280586845
11678567,0.7343775480985641
11685278,0.6532006627983518
11685439,0.7007657502378736
11697926,0.6910944884473628
11713013,0.6212293867270152
11717372,0.6940328610762385
11723916,
11728219,0.650901155299451
11766068,0.6228421848647449
11767829,0.6492871227471725
11776879,0.6478121646927664
11793593,0.5326570123434067
11805774,0.6509068843412709
11807128,0.621780608268763
11811025,0.6146266584595045
11834703,0.598351432217492
11836091,0.5858007499149868
11839373,0.6034231624182533
11852895,0.6981771779911858
11853404,0.622360110282898
11858449,0.6370366818048585
11895429,0.6895389417807262
